asu_id,first_name,last_name,email,student_salary_monthly,total_student_debt,interest_rate,repayment_period_years,monthly_emi,loan_start_date,payments_made,remaining_balance,years_remaining,annual_salary,monthly_salary_gross,monthly_salary_net,debt_to_income_ratio,repayment_status,retirement_contribution_pct,monthly_401k_contribution
ASU00000756,Jennifer,Brown,employee756@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,40000,3333.33,2500.0,0.0,No Debt,9.6,320.0
ASU00000757,Jane,Brown,employee757@asu.edu,1000.0,40900,6.54,15,357.18,2022-08-12,38,32077.65,11.8,35000,2916.67,2187.5,16.33,High Burden,4.0,116.67
ASU00000758,Michael,Jones,employee758@asu.edu,800.0,30000,4.99,10,318.05,2016-09-01,110,7259.42,0.8,55000,4583.33,3437.5,9.25,Moderate Burden,9.5,435.42
ASU00000759,Robert,Garcia,employee759@asu.edu,1500.0,34000,6.08,10,378.84,2016-06-21,113,6174.2,0.6,35000,2916.67,2187.5,17.32,High Burden,3.5,102.08
ASU00000760,Daniel,Jones,employee760@asu.edu,800.0,30400,7.05,10,353.75,2021-01-15,57,17293.56,5.2,35000,2916.67,2187.5,16.17,High Burden,3.9,113.75
ASU00000761,Sarah,Moore,employee761@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,60000,5000.0,3750.0,0.0,No Debt,14.9,745.0
ASU00000762,Maria,Jackson,employee762@asu.edu,1000.0,72100,7.05,20,561.16,2018-02-14,93,38177.88,12.2,40000,3333.33,2500.0,22.45,High Burden,1.6,53.33
ASU00000763,David,Miller,employee763@asu.edu,800.0,32100,5.5,10,348.37,2024-04-17,17,28250.51,8.6,46000,3833.33,2875.0,12.12,Moderate Burden,8.6,329.67
ASU00000764,Jane,Johnson,employee764@asu.edu,800.0,30000,6.54,10,341.25,2022-01-11,45,20018.44,6.2,35000,2916.67,2187.5,15.6,High Burden,4.3,125.42
ASU00000765,Christopher,Miller,employee765@asu.edu,800.0,46200,5.28,10,496.37,2019-10-23,72,22969.88,4.0,35000,2916.67,2187.5,22.69,High Burden,1.1,32.08
ASU00000766,James,Martinez,employee766@asu.edu,800.0,30000,6.54,10,341.25,2024-08-04,14,26894.62,8.8,75000,6250.0,4687.5,7.28,Manageable,14.0,875.0
ASU00000767,Christopher,Miller,employee767@asu.edu,1200.0,30000,4.99,10,318.05,2016-01-30,117,5812.3,0.2,120000,10000.0,7500.0,4.24,Manageable,9.1,910.0
ASU00000768,Jessica,Smith,employee768@asu.edu,800.0,59800,6.08,15,507.21,2021-01-30,57,41007.87,10.2,64000,5333.33,4000.0,12.68,Moderate Burden,6.6,352.0
ASU00000769,Sarah,Miller,employee769@asu.edu,1200.0,48100,5.28,10,516.78,2022-02-05,44,33320.09,6.3,40000,3333.33,2500.0,20.67,High Burden,0.4,13.33
ASU00000770,Robert,Jones,employee770@asu.edu,1000.0,79200,5.5,20,544.81,2024-08-02,14,74242.23,18.8,35000,2916.67,2187.5,24.91,High Burden,0.6,17.5
ASU00000771,David,Williams,employee771@asu.edu,1600.0,0,0.0,0,0.0,N/A,0,0.0,0.0,35000,2916.67,2187.5,0.0,No Debt,14.2,414.17
ASU00000772,Christopher,Thomas,employee772@asu.edu,800.0,59900,4.99,10,635.04,2019-08-28,74,29354.58,3.8,49000,4083.33,3062.5,20.74,High Burden,4.3,175.58
ASU00000773,Robert,Williams,employee773@asu.edu,800.0,32800,6.54,10,373.11,2020-04-28,66,16793.58,4.5,35000,2916.67,2187.5,17.06,High Burden,2.2,64.17
ASU00000774,Sarah,Brown,employee774@asu.edu,1000.0,30000,4.99,10,318.05,2023-07-07,27,24418.22,7.8,56000,4666.67,3500.0,9.09,Moderate Burden,7.0,326.67
ASU00000775,Maria,Thomas,employee775@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,78000,6500.0,4875.0,0.0,No Debt,8.1,526.5
ASU00000776,David,Taylor,employee776@asu.edu,800.0,53600,6.54,10,609.71,2020-05-18,65,27839.75,4.6,55000,4583.33,3437.5,17.74,High Burden,0.2,9.17
ASU00000777,Robert,Johnson,employee777@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,53000,4416.67,3312.5,0.0,No Debt,14.6,644.83
ASU00000778,Jessica,Johnson,employee778@asu.edu,800.0,37000,5.5,15,302.32,2017-12-02,95,18331.74,7.1,35000,2916.67,2187.5,13.82,Moderate Burden,3.8,110.83
ASU00000779,Amanda,Smith,employee779@asu.edu,1000.0,61900,7.05,20,481.77,2019-05-29,77,37787.41,13.6,35000,2916.67,2187.5,22.02,High Burden,2.0,58.33
ASU00000780,Michael,Jackson,employee780@asu.edu,800.0,61600,5.28,10,661.83,2020-01-01,70,31486.73,4.2,63000,5250.0,3937.5,16.81,High Burden,1.5,78.75
ASU00000781,John,Jones,employee781@asu.edu,800.0,42900,5.5,10,465.58,2020-10-18,60,24742.38,5.0,37000,3083.33,2312.5,20.13,High Burden,4.0,123.33
ASU00000782,Michael,Brown,employee782@asu.edu,800.0,82400,5.5,10,894.26,2016-06-24,113,16716.6,0.6,39000,3250.0,2437.5,36.69,High Burden,1.7,55.25
ASU00000783,Amanda,Anderson,employee783@asu.edu,1600.0,30000,6.54,15,261.99,2019-05-27,77,16887.4,8.6,48000,4000.0,3000.0,8.73,Moderate Burden,7.5,300.0
ASU00000784,Sarah,Martinez,employee784@asu.edu,2000.0,30000,6.08,15,254.46,2018-09-03,86,15775.69,7.8,35000,2916.67,2187.5,11.63,Moderate Burden,6.8,198.33
ASU00000785,Jane,Jackson,employee785@asu.edu,1500.0,49000,6.54,15,427.92,2019-06-01,77,27582.6,8.6,38000,3166.67,2375.0,18.02,High Burden,3.0,95.0
ASU00000786,John,Johnson,employee786@asu.edu,800.0,80200,5.28,15,645.98,2024-01-01,21,71382.37,13.2,120000,10000.0,7500.0,8.61,Moderate Burden,5.4,540.0
ASU00000787,Daniel,Williams,employee787@asu.edu,1000.0,67400,5.28,15,542.88,2018-03-21,91,35288.65,7.4,51000,4250.0,3187.5,17.03,High Burden,4.1,174.25
ASU00000788,Amanda,Miller,employee788@asu.edu,800.0,75800,6.54,15,661.97,2021-12-01,46,56007.1,11.2,60000,5000.0,3750.0,17.65,High Burden,0.3,15.0
ASU00000789,Jessica,Miller,employee789@asu.edu,800.0,30000,6.08,10,334.27,2018-05-08,90,10445.2,2.5,61000,5083.33,3812.5,8.77,Moderate Burden,3.5,177.92
ASU00000790,Daniel,Taylor,employee790@asu.edu,800.0,65600,6.54,15,572.89,2018-08-10,87,33203.07,7.8,107000,8916.67,6687.5,8.57,Moderate Burden,6.2,552.83
ASU00000791,Jennifer,Brown,employee791@asu.edu,800.0,30000,5.28,10,322.32,2022-02-18,44,20781.65,6.3,35000,2916.67,2187.5,14.73,Moderate Burden,5.1,148.75
ASU00000792,Amanda,Jones,employee792@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,104000,8666.67,6500.0,0.0,No Debt,13.2,1144.0
ASU00000793,David,Jones,employee793@asu.edu,1000.0,81800,5.28,10,878.85,2017-04-15,103,22960.99,1.4,35000,2916.67,2187.5,40.18,High Burden,3.1,90.42
ASU00000794,Lisa,Garcia,employee794@asu.edu,800.0,30000,6.08,15,254.46,2019-06-13,76,17429.68,8.7,45000,3750.0,2812.5,9.05,Moderate Burden,3.9,146.25
ASU00000795,John,Moore,employee795@asu.edu,1500.0,31300,6.08,15,265.48,2021-06-07,52,22326.78,10.7,40000,3333.33,2500.0,10.62,Moderate Burden,9.1,303.33
ASU00000796,Daniel,Rodriguez,employee796@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,47000,3916.67,2937.5,0.0,No Debt,12.6,493.5
ASU00000797,Christopher,Johnson,employee797@asu.edu,1000.0,30000,6.54,10,341.25,2015-12-13,119,3604.31,0.1,48000,4000.0,3000.0,11.38,Moderate Burden,8.0,320.0
ASU00000798,Daniel,Jones,employee798@asu.edu,1600.0,69600,6.54,15,607.82,2023-09-28,24,60118.01,13.0,37000,3083.33,2312.5,26.28,High Burden,2.3,70.92
ASU00000799,Robert,Taylor,employee799@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,42000,3500.0,2625.0,0.0,No Debt,7.0,245.0
ASU00000800,Michael,Williams,employee800@asu.edu,800.0,76900,6.08,15,652.25,2019-07-14,75,45102.81,8.8,35000,2916.67,2187.5,29.82,High Burden,3.2,93.33
ASU00000801,Robert,Brown,employee801@asu.edu,1000.0,37400,5.28,15,301.24,2024-09-02,13,34854.52,13.9,35000,2916.67,2187.5,13.77,Moderate Burden,6.7,195.42
ASU00000802,Jennifer,Martinez,employee802@asu.edu,800.0,74800,5.5,20,514.54,2020-12-14,58,55401.84,15.2,38000,3166.67,2375.0,21.66,High Burden,1.9,60.17
ASU00000803,John,Garcia,employee803@asu.edu,1000.0,50300,6.54,15,439.27,2019-01-30,81,27172.43,8.2,84000,7000.0,5250.0,8.37,Moderate Burden,5.4,378.0
ASU00000804,John,Taylor,employee804@asu.edu,1600.0,50500,7.05,15,455.32,2022-08-24,37,39549.55,11.9,55000,4583.33,3437.5,13.25,Moderate Burden,6.4,293.33
ASU00000805,Jennifer,Davis,employee805@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,35000,2916.67,2187.5,0.0,No Debt,8.6,250.83
ASU00000806,Sarah,Smith,employee806@asu.edu,1500.0,56900,5.28,10,611.33,2024-02-29,19,49350.07,8.4,51000,4250.0,3187.5,19.18,High Burden,1.7,72.25
ASU00000807,Amanda,Martinez,employee807@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,35000,2916.67,2187.5,0.0,No Debt,9.4,274.17
ASU00000808,Robert,Moore,employee808@asu.edu,800.0,72200,6.54,10,821.29,2019-01-06,82,28425.24,3.2,77000,6416.67,4812.5,17.07,High Burden,1.0,64.17
ASU00000809,Emily,Davis,employee809@asu.edu,800.0,30000,5.28,10,322.32,2016-12-29,106,7792.15,1.2,35000,2916.67,2187.5,14.73,Moderate Burden,3.6,105.0
ASU00000810,Christopher,Anderson,employee810@asu.edu,1000.0,38400,4.99,10,407.1,2018-12-14,82,16701.57,3.2,39000,3250.0,2437.5,16.7,High Burden,2.6,84.5
ASU00000811,James,Moore,employee811@asu.edu,800.0,30000,7.05,15,270.49,2023-06-01,28,25077.08,12.7,40000,3333.33,2500.0,10.82,Moderate Burden,3.8,126.67
ASU00000812,Michael,Miller,employee812@asu.edu,1500.0,30000,7.05,10,349.1,2020-01-30,69,14342.86,4.2,89000,7416.67,5562.5,6.28,Manageable,14.1,1045.75
ASU00000813,John,Smith,employee813@asu.edu,800.0,40000,6.54,10,455.01,2018-11-03,84,15156.45,3.0,35000,2916.67,2187.5,20.8,High Burden,2.7,78.75
ASU00000814,Sarah,Johnson,employee814@asu.edu,1000.0,110100,6.08,20,793.88,2024-01-01,21,99263.54,18.2,51000,4250.0,3187.5,24.91,High Burden,2.0,85.0
ASU00000815,Lisa,Williams,employee815@asu.edu,1000.0,45300,4.99,15,357.99,2015-11-17,120,17376.78,5.0,35000,2916.67,2187.5,16.37,High Burden,1.6,46.67
ASU00000816,Christopher,Smith,employee816@asu.edu,800.0,57400,6.08,10,639.57,2022-09-22,37,42018.34,6.9,35000,2916.67,2187.5,29.24,High Burden,1.3,37.92
ASU00000817,Robert,Moore,employee817@asu.edu,800.0,35900,7.05,10,417.76,2016-07-24,112,5487.07,0.7,43000,3583.33,2687.5,15.54,High Burden,1.7,60.92
ASU00000818,Michael,Rodriguez,employee818@asu.edu,800.0,32400,7.05,10,377.03,2017-01-25,105,6667.7,1.2,60000,5000.0,3750.0,10.05,Moderate Burden,8.1,405.0
ASU00000819,Lisa,Davis,employee819@asu.edu,800.0,30000,5.5,10,325.58,2018-05-09,90,10953.57,2.5,52000,4333.33,3250.0,10.02,Moderate Burden,5.6,242.67
ASU00000820,Robert,Johnson,employee820@asu.edu,800.0,42400,5.5,10,460.15,2016-05-16,114,8302.89,0.5,38000,3166.67,2375.0,19.37,High Burden,1.1,34.83
ASU00000821,Daniel,Thomas,employee821@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,45000,3750.0,2812.5,0.0,No Debt,7.5,281.25
ASU00000822,Lisa,Rodriguez,employee822@asu.edu,800.0,55000,5.5,15,449.4,2020-09-23,61,37181.29,9.9,37000,3083.33,2312.5,19.43,High Burden,2.2,67.83
ASU00000823,Jennifer,Miller,employee823@asu.edu,800.0,55300,5.28,10,594.14,2019-09-06,74,26721.87,3.8,35000,2916.67,2187.5,27.16,High Burden,3.3,96.25
ASU00000824,Matthew,Rodriguez,employee824@asu.edu,800.0,30000,5.5,15,245.13,2020-07-18,63,19961.93,9.8,49000,4083.33,3062.5,8.0,Manageable,11.1,453.25
ASU00000825,Amanda,Garcia,employee825@asu.edu,1200.0,45700,5.28,10,491.0,2016-04-19,115,8997.75,0.4,86000,7166.67,5375.0,9.13,Moderate Burden,5.1,365.5
ASU00000826,Sarah,Garcia,employee826@asu.edu,1000.0,41800,5.28,10,449.1,2021-10-06,48,27788.08,6.0,39000,3250.0,2437.5,18.42,High Burden,0.9,29.25
ASU00000827,Michael,Anderson,employee827@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,52000,4333.33,3250.0,0.0,No Debt,6.8,294.67
ASU00000828,Maria,Moore,employee828@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,37000,3083.33,2312.5,0.0,No Debt,9.4,289.83
ASU00000829,Matthew,Brown,employee829@asu.edu,1600.0,42500,5.28,15,342.32,2016-11-08,108,18469.14,6.0,50000,4166.67,3125.0,10.95,Moderate Burden,5.5,229.17
ASU00000830,Amanda,Martinez,employee830@asu.edu,1000.0,57100,5.5,10,619.69,2021-11-12,47,38168.47,6.1,57000,4750.0,3562.5,17.39,High Burden,3.4,161.5
ASU00000831,David,Martinez,employee831@asu.edu,1000.0,65700,5.28,15,529.18,2019-07-03,76,39558.51,8.7,45000,3750.0,2812.5,18.82,High Burden,2.4,90.0
ASU00000832,David,Thomas,employee832@asu.edu,1500.0,49600,6.08,15,420.7,2019-04-11,79,27997.06,8.4,43000,3583.33,2687.5,15.65,High Burden,0.8,28.67
ASU00000833,Michael,Thomas,employee833@asu.edu,1000.0,110000,5.5,20,756.68,2023-05-29,28,96228.42,17.7,46000,3833.33,2875.0,26.32,High Burden,1.6,61.33
ASU00000834,Lisa,Johnson,employee834@asu.edu,800.0,30000,4.99,15,237.08,2018-08-06,87,16593.13,7.8,37000,3083.33,2312.5,10.25,Moderate Burden,9.0,277.5
ASU00000835,Robert,Miller,employee835@asu.edu,1000.0,30000,5.5,10,325.58,2017-12-29,94,10107.06,2.2,70000,5833.33,4375.0,7.44,Manageable,12.0,700.0
ASU00000836,Sarah,Jones,employee836@asu.edu,800.0,30000,5.28,10,322.32,2024-08-24,13,27276.4,8.9,49000,4083.33,3062.5,10.52,Moderate Burden,6.7,273.58
ASU00000837,James,Anderson,employee837@asu.edu,1600.0,30000,6.08,10,334.27,2016-02-09,117,4578.77,0.2,35000,2916.67,2187.5,15.28,High Burden,2.8,81.67
ASU00000838,David,Garcia,employee838@asu.edu,1000.0,0,0.0,0,0.0,N/A,0,0.0,0.0,45000,3750.0,2812.5,0.0,No Debt,9.5,356.25
ASU00000839,Sarah,Johnson,employee839@asu.edu,800.0,72200,6.08,20,520.6,2019-09-12,73,47497.53,13.9,35000,2916.67,2187.5,23.8,High Burden,3.2,93.33
ASU00000840,David,Jones,employee840@asu.edu,800.0,30000,4.99,10,318.05,2017-07-03,100,9326.75,1.7,35000,2916.67,2187.5,14.54,Moderate Burden,8.7,253.75
ASU00000841,Daniel,Martinez,employee841@asu.edu,800.0,30000,7.05,15,270.49,2023-07-11,27,25252.9,12.8,40000,3333.33,2500.0,10.82,Moderate Burden,8.3,276.67
ASU00000842,Amanda,Brown,employee842@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,46000,3833.33,2875.0,0.0,No Debt,8.5,325.83
ASU00000843,Robert,Rodriguez,employee843@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,73000,6083.33,4562.5,0.0,No Debt,10.3,626.58
ASU00000844,Daniel,Garcia,employee844@asu.edu,800.0,51300,6.54,15,448.01,2023-02-20,31,42272.6,12.4,35000,2916.67,2187.5,20.48,High Burden,3.4,99.17
ASU00000845,Christopher,Johnson,employee845@asu.edu,800.0,30000,7.05,10,349.1,2021-01-19,57,17065.84,5.2,77000,6416.67,4812.5,7.25,Manageable,13.2,847.0
ASU00000846,David,Smith,employee846@asu.edu,800.0,30000,6.54,10,341.25,2023-05-19,29,23567.44,7.6,54000,4500.0,3375.0,10.11,Moderate Burden,9.5,427.5
ASU00000847,Maria,Jones,employee847@asu.edu,1000.0,34700,5.5,10,376.59,2022-08-05,38,25398.23,6.8,52000,4333.33,3250.0,11.59,Moderate Burden,3.9,169.0
ASU00000848,Maria,Rodriguez,employee848@asu.edu,800.0,82400,6.54,10,937.31,2024-09-16,12,75088.98,9.0,35000,2916.67,2187.5,42.85,High Burden,4.7,137.08
ASU00000849,Daniel,Garcia,employee849@asu.edu,800.0,30000,6.08,10,334.27,2020-12-07,58,17398.02,5.2,35000,2916.67,2187.5,15.28,High Burden,1.7,49.58
ASU00000850,Jennifer,Martinez,employee850@asu.edu,2000.0,30000,6.54,10,341.25,2016-01-01,118,3826.12,0.2,37000,3083.33,2312.5,14.76,Moderate Burden,7.9,243.58
ASU00000851,Matthew,Taylor,employee851@asu.edu,1000.0,30700,6.08,15,260.39,2017-06-18,101,13605.4,6.6,43000,3583.33,2687.5,9.69,Moderate Burden,9.2,329.67
ASU00000852,Maria,Miller,employee852@asu.edu,800.0,74500,7.05,20,579.84,2018-01-10,94,39071.78,12.2,101000,8416.67,6312.5,9.19,Moderate Burden,7.5,631.25
ASU00000853,David,Jones,employee853@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,72000,6000.0,4500.0,0.0,No Debt,11.4,684.0
ASU00000854,Michael,Martinez,employee854@asu.edu,1000.0,30000,7.05,15,270.49,2021-10-08,48,21560.71,11.0,36000,3000.0,2250.0,12.02,Moderate Burden,3.9,117.0
ASU00000855,Daniel,Garcia,employee855@asu.edu,1000.0,77600,6.54,20,580.39,2020-11-09,59,55342.04,15.1,35000,2916.67,2187.5,26.53,High Burden,1.5,43.75
ASU00000856,Christopher,Jones,employee856@asu.edu,800.0,30000,7.05,10,349.1,2020-06-04,65,15250.52,4.6,35000,2916.67,2187.5,15.96,High Burden,3.3,96.25
ASU00000857,James,Anderson,employee857@asu.edu,800.0,67200,6.54,20,502.61,2019-10-19,72,43677.85,14.0,35000,2916.67,2187.5,22.98,High Burden,4.5,131.25
ASU00000858,James,Rodriguez,employee858@asu.edu,800.0,30000,6.54,15,261.99,2020-11-16,59,19952.68,10.1,111000,9250.0,6937.5,3.78,Manageable,6.9,638.25
ASU00000859,Jane,Jackson,employee859@asu.edu,800.0,30000,5.28,10,322.32,2023-11-05,23,25181.32,8.1,72000,6000.0,4500.0,7.16,Manageable,12.6,756.0
ASU00000860,Matthew,Garcia,employee860@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,35000,2916.67,2187.5,0.0,No Debt,12.4,361.67
ASU00000861,Lisa,Anderson,employee861@asu.edu,800.0,30000,6.54,15,261.99,2020-03-14,67,18590.34,9.4,36000,3000.0,2250.0,11.64,Moderate Burden,4.5,135.0
ASU00000862,Robert,Davis,employee862@asu.edu,1200.0,62000,6.08,15,525.87,2022-04-11,42,47643.75,11.5,59000,4916.67,3687.5,14.26,Moderate Burden,9.5,467.08
ASU00000863,Maria,Johnson,employee863@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,38000,3166.67,2375.0,0.0,No Debt,13.4,424.33
ASU00000864,Maria,Taylor,employee864@asu.edu,800.0,54100,4.99,10,573.55,2024-01-05,21,46271.04,8.2,79000,6583.33,4937.5,11.62,Moderate Burden,5.8,381.83
ASU00000865,Lisa,Thomas,employee865@asu.edu,1000.0,63700,5.28,20,430.31,2022-04-29,41,52232.24,16.6,62000,5166.67,3875.0,11.1,Moderate Burden,7.9,408.17
ASU00000866,John,Rodriguez,employee866@asu.edu,800.0,78100,6.54,20,584.13,2024-09-24,12,73543.79,19.0,58000,4833.33,3625.0,16.11,High Burden,2.5,120.83
ASU00000867,Christopher,Jones,employee867@asu.edu,800.0,30400,4.99,10,322.29,2021-12-15,46,20763.53,6.2,37000,3083.33,2312.5,13.94,Moderate Burden,8.7,268.25
ASU00000868,Emily,Miller,employee868@asu.edu,1500.0,35500,5.28,15,285.94,2016-06-25,113,14497.71,5.6,35000,2916.67,2187.5,13.07,Moderate Burden,3.5,102.08
ASU00000869,Daniel,Martinez,employee869@asu.edu,800.0,30000,5.5,10,325.58,2022-02-06,44,20688.41,6.3,120000,10000.0,7500.0,4.34,Manageable,12.5,1250.0
ASU00000870,Jennifer,Thomas,employee870@asu.edu,800.0,30000,6.08,10,334.27,2024-04-15,17,26306.32,8.6,35000,2916.67,2187.5,15.28,High Burden,0.1,2.92
ASU00000871,Christopher,Smith,employee871@asu.edu,1200.0,73300,6.54,20,548.23,2020-11-28,59,52275.38,15.1,57000,4750.0,3562.5,15.39,High Burden,2.0,95.0
ASU00000872,Jessica,Martinez,employee872@asu.edu,800.0,30000,5.5,10,325.58,2020-04-25,66,16032.62,4.5,40000,3333.33,2500.0,13.02,Moderate Burden,6.2,206.67
ASU00000873,Maria,Jones,employee873@asu.edu,1000.0,30000,5.28,15,241.64,2019-06-12,76,18062.98,8.7,50000,4166.67,3125.0,7.73,Manageable,10.3,429.17
ASU00000874,Robert,Taylor,employee874@asu.edu,800.0,31500,6.54,10,358.32,2018-07-02,88,11004.1,2.7,72000,6000.0,4500.0,7.96,Manageable,11.4,684.0
ASU00000875,Jane,Moore,employee875@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,35000,2916.67,2187.5,0.0,No Debt,6.7,195.42
ASU00000876,James,Martinez,employee876@asu.edu,800.0,56600,7.05,10,658.63,2023-04-09,30,43756.72,7.5,35000,2916.67,2187.5,30.11,High Burden,2.9,84.58
ASU00000877,Maria,Moore,employee877@asu.edu,800.0,56700,6.08,10,631.77,2019-02-14,80,23847.96,3.3,54000,4500.0,3375.0,18.72,High Burden,3.1,139.5
ASU00000878,Jane,Johnson,employee878@asu.edu,1000.0,0,0.0,0,0.0,N/A,0,0.0,0.0,38000,3166.67,2375.0,0.0,No Debt,11.1,351.5
ASU00000879,David,Taylor,employee879@asu.edu,800.0,65400,6.08,15,554.71,2021-06-06,52,46650.8,10.7,53000,4416.67,3312.5,16.75,High Burden,1.5,66.25
ASU00000880,Christopher,Garcia,employee880@asu.edu,800.0,57500,6.54,10,654.07,2020-11-16,59,32416.42,5.1,35000,2916.67,2187.5,29.9,High Burden,3.4,99.17
ASU00000881,David,Anderson,employee881@asu.edu,800.0,30000,7.05,15,270.49,2020-10-13,60,19450.89,10.0,51000,4250.0,3187.5,8.49,Moderate Burden,3.2,136.0
ASU00000882,Emily,Smith,employee882@asu.edu,800.0,30000,5.5,10,325.58,2017-03-05,104,7990.79,1.3,63000,5250.0,3937.5,8.27,Moderate Burden,9.0,472.5
ASU00000883,Michael,Williams,employee883@asu.edu,800.0,30000,6.08,15,254.46,2020-11-03,59,20241.46,10.1,44000,3666.67,2750.0,9.25,Moderate Burden,7.9,289.67
ASU00000884,Jessica,Jones,employee884@asu.edu,800.0,51900,4.99,10,550.23,2024-10-04,12,47608.21,9.0,41000,3416.67,2562.5,21.47,High Burden,3.6,123.0
ASU00000885,Amanda,Brown,employee885@asu.edu,800.0,30000,5.28,10,322.32,2017-04-08,103,8420.68,1.4,45000,3750.0,2812.5,11.46,Moderate Burden,8.9,333.75
ASU00000886,Christopher,Williams,employee886@asu.edu,800.0,63300,4.99,15,500.24,2019-09-21,73,39563.61,8.9,35000,2916.67,2187.5,22.87,High Burden,0.8,23.33
ASU00000887,John,Martinez,employee887@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,36000,3000.0,2250.0,0.0,No Debt,14.8,444.0
ASU00000888,Emily,Thomas,employee888@asu.edu,800.0,30000,7.05,10,349.1,2022-09-21,37,21604.14,6.9,41000,3416.67,2562.5,13.62,Moderate Burden,6.5,222.08
ASU00000889,Sarah,Jones,employee889@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,69000,5750.0,4312.5,0.0,No Debt,7.4,425.5
ASU00000890,John,Anderson,employee890@asu.edu,1000.0,60900,5.5,15,497.6,2017-01-20,106,26615.36,6.2,45000,3750.0,2812.5,17.69,High Burden,2.6,97.5
ASU00000891,Matthew,Davis,employee891@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,40000,3333.33,2500.0,0.0,No Debt,8.2,273.33
ASU00000892,Daniel,Anderson,employee892@asu.edu,800.0,60400,6.54,15,527.48,2022-05-19,41,46342.66,11.6,35000,2916.67,2187.5,24.11,High Burden,3.4,99.17
ASU00000893,Robert,Brown,employee893@asu.edu,800.0,30000,6.54,10,341.25,2023-05-31,28,23789.25,7.7,70000,5833.33,4375.0,7.8,Manageable,6.8,396.67
ASU00000894,Christopher,Smith,employee894@asu.edu,800.0,39300,7.05,10,457.32,2018-01-07,94,11357.75,2.2,48000,4000.0,3000.0,15.24,High Burden,2.3,92.0
ASU00000895,Sarah,Anderson,employee895@asu.edu,800.0,30000,5.5,10,325.58,2020-11-22,59,17514.01,5.1,35000,2916.67,2187.5,14.88,Moderate Burden,5.0,145.83
ASU00000896,Sarah,Miller,employee896@asu.edu,800.0,30000,4.99,10,318.05,2023-01-18,33,23177.83,7.2,42000,3500.0,2625.0,12.12,Moderate Burden,4.8,168.0
ASU00000897,Emily,Davis,employee897@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,62000,5166.67,3875.0,0.0,No Debt,6.6,341.0
ASU00000898,Lisa,Williams,employee898@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,35000,2916.67,2187.5,0.0,No Debt,6.4,186.67
ASU00000899,Matthew,Garcia,employee899@asu.edu,1000.0,30000,6.08,10,334.27,2021-10-27,48,19570.78,6.0,35000,2916.67,2187.5,15.28,High Burden,4.5,131.25
ASU00000900,Michael,Johnson,employee900@asu.edu,1000.0,30000,7.05,15,270.49,2016-05-13,114,9956.69,5.5,49000,4083.33,3062.5,8.83,Moderate Burden,8.3,338.92
ASU00000901,Christopher,Miller,employee901@asu.edu,800.0,43400,6.54,10,493.68,2024-05-18,16,38265.73,8.7,42000,3500.0,2625.0,18.81,High Burden,3.0,105.0
ASU00000902,Lisa,Jackson,employee902@asu.edu,800.0,37300,6.54,15,325.74,2016-02-14,117,12527.47,5.2,120000,10000.0,7500.0,4.34,Manageable,13.6,1360.0
ASU00000903,Emily,Davis,employee903@asu.edu,800.0,40100,6.08,10,446.8,2020-09-10,61,22384.38,4.9,54000,4500.0,3375.0,13.24,Moderate Burden,4.2,189.0
ASU00000904,Daniel,Garcia,employee904@asu.edu,800.0,43800,5.28,15,352.79,2024-08-22,13,40818.92,13.9,35000,2916.67,2187.5,16.13,High Burden,1.4,40.83
ASU00000905,James,Garcia,employee905@asu.edu,1000.0,0,0.0,0,0.0,N/A,0,0.0,0.0,43000,3583.33,2687.5,0.0,No Debt,8.2,293.83
ASU00000906,Maria,Jones,employee906@asu.edu,1200.0,34300,7.05,10,399.14,2016-11-06,108,6280.37,1.0,82000,6833.33,5125.0,7.79,Manageable,9.6,656.0
